index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
8377,72,blue-collar,divorced,university.degree,no,unknown,yes,telephone,jun,wed,237,7,6,2,success,0.16610891461305233,92.81162433356722,-28.447901152306613,0.7286265599043886,4963.6
8378,51,admin.,single,basic.4y,no,unknown,yes,cellular,mar,wed,2843,15,18,5,failure,-0.7448122897994578,92.56308038564048,-49.92308136263622,2.237247823562161,5099.1
8379,46,admin.,married,high.school,no,no,yes,cellular,dec,tue,3157,12,19,6,nonexistent,-0.03782112747209343,93.72838814809602,-30.621287301558734,4.519029887761116,5191.0
8380,53,student,married,basic.6y,no,no,unknown,cellular,oct,fri,3697,23,5,1,success,-3.3469771719610524,93.31725390131557,-43.73836324357137,1.8929455339412367,4991.6
8381,28,self-employed,divorced,basic.9y,no,unknown,no,cellular,aug,fri,4693,33,15,2,nonexistent,-1.8433173492195813,93.96007629529254,-30.014751444304242,1.624754818948603,5176.3
8382,35,unemployed,unknown,university.degree,yes,no,unknown,telephone,oct,tue,2662,46,14,4,failure,-3.166342213038231,92.32724841469906,-39.72178523629705,0.8546403313028571,5099.1
8383,21,blue-collar,married,basic.9y,no,yes,no,cellular,jun,thu,2516,40,1,2,failure,1.2008287672206452,93.14184811724665,-47.529058932095346,0.6598979377271693,5099.1
8384,20,management,married,basic.6y,no,no,no,cellular,jun,wed,2065,16,25,2,success,-0.8165976811847129,93.87948585153423,-38.0487067775377,1.0422026770929722,5008.7
8385,42,management,unknown,basic.9y,yes,unknown,no,telephone,jun,mon,2617,29,10,5,failure,-2.7373839050092457,93.89261382620552,-46.8585187168378,3.6778933952803534,5008.7
8386,78,student,married,basic.9y,unknown,yes,no,telephone,sep,tue,3716,8,25,4,success,1.3676112927573763,92.48376030940307,-33.61604703123582,2.4405505458487204,4963.6
8387,28,entrepreneur,unknown,basic.9y,unknown,yes,unknown,cellular,jul,tue,3622,47,23,4,failure,1.3487458749142847,94.77064272113316,-27.135865922748287,0.7359350374777553,5023.5
8388,78,retired,unknown,basic.4y,no,no,no,cellular,dec,mon,4093,20,11,1,success,-2.2237085284140052,92.2734934395395,-33.931628678881,2.7084726568529143,4963.6
8389,26,self-employed,divorced,basic.4y,unknown,yes,yes,cellular,may,mon,2162,46,11,5,success,0.09489740880691633,93.32744930232127,-44.95386942913681,5.0288764500299274,5228.1
8390,27,unemployed,unknown,basic.6y,no,unknown,unknown,cellular,dec,mon,3937,4,7,5,failure,-1.513176512627814,92.38502792407738,-45.40213955722076,1.8759453436989766,5176.3
8391,47,management,unknown,professional.course,yes,yes,yes,telephone,mar,tue,2275,48,13,1,success,0.21595787585511017,93.47139737178368,-47.58040423817625,1.243849122692554,5191.0
8392,69,admin.,divorced,basic.4y,no,unknown,no,telephone,mar,fri,4284,39,22,1,success,-2.0493544492055404,93.4294400473531,-37.48587485153486,1.4665072053741126,5228.1
8393,19,unemployed,single,high.school,yes,yes,no,telephone,nov,wed,1606,17,21,5,nonexistent,-2.7624231391522187,94.11183280695803,-48.65812212320906,5.011753968845416,5023.5
8394,20,blue-collar,divorced,high.school,no,yes,no,cellular,jun,mon,1270,38,14,3,success,-1.394072948133461,94.05283180324614,-33.358541266641865,2.4702601613067134,5023.5
8395,46,student,divorced,basic.4y,unknown,unknown,no,telephone,mar,thu,769,2,22,5,nonexistent,-1.1981779983611327,92.9378105054954,-30.837269494188362,3.9992407789677857,5076.2
8396,77,services,single,university.degree,no,no,no,cellular,jul,fri,1490,9,5,4,failure,0.1912627844248771,93.8160552879743,-38.703721134495154,2.028954610077295,4991.6
8397,32,management,single,professional.course,no,yes,no,cellular,jul,mon,4119,27,16,3,success,-0.45890074417535676,92.7575255700905,-39.595338626593445,1.9427782644304656,5228.1
8398,45,housemaid,married,high.school,unknown,no,no,cellular,mar,tue,2884,3,15,0,failure,-3.145172856083983,94.34683121556772,-32.85583290908227,4.716540153661025,4963.6
8399,79,admin.,single,illiterate,yes,unknown,unknown,cellular,dec,fri,2107,9,13,2,nonexistent,-1.7814227175358028,94.4777069736385,-39.633576417134165,0.6778891593164232,5195.8
8400,31,technician,divorced,basic.4y,no,unknown,yes,telephone,dec,thu,2899,30,10,1,failure,-0.3576153729951774,94.00702224837292,-44.84842700030874,4.444339453056179,5008.7
8401,37,student,single,basic.6y,unknown,yes,yes,telephone,dec,mon,723,44,17,4,success,-3.300750926394566,93.19908391543184,-26.95766299986086,4.329898021573443,4991.6
8402,35,student,married,illiterate,yes,yes,no,cellular,nov,tue,1142,39,4,0,failure,-2.1550175504774844,92.8431819601893,-28.44764349915467,4.175988589549323,4963.6
8403,37,housemaid,single,illiterate,unknown,unknown,no,cellular,sep,wed,887,18,12,3,failure,-3.2247758202891994,94.23459500620794,-45.485959816019246,2.8671232739040526,5008.7
8404,30,blue-collar,single,university.degree,yes,unknown,unknown,telephone,sep,wed,4638,26,16,1,failure,-1.7102589061192712,92.77721796335518,-45.71226977735856,2.5705162682658456,5195.8
8405,62,self-employed,married,basic.4y,unknown,unknown,yes,telephone,nov,tue,3521,2,10,1,nonexistent,-3.0654837422708474,94.3541748346893,-49.07362461730573,4.650429449084727,5195.8
8406,51,blue-collar,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,4095,29,2,3,failure,-2.1878360738269165,94.65898657171796,-47.95866027188664,1.1738587990066447,5076.2
8407,38,housemaid,single,university.degree,yes,unknown,no,telephone,apr,wed,755,25,2,4,failure,-2.9254834148165116,92.21940453866246,-28.41718909908981,2.4911104588260247,5191.0
8408,27,retired,single,illiterate,yes,unknown,yes,cellular,mar,tue,813,6,22,6,failure,-1.2640590079416243,92.42240869274931,-47.0782575440899,4.466478210659901,4963.6
8409,36,self-employed,single,basic.9y,unknown,no,unknown,cellular,apr,fri,780,44,4,3,nonexistent,1.1876458342369962,92.53547960344915,-50.788513955415894,2.711313680958109,5195.8
8410,76,retired,single,illiterate,unknown,no,no,cellular,aug,tue,4046,47,0,6,failure,0.26058362867947293,93.35053278678743,-29.29739810270055,3.0946477883235866,5176.3
8411,64,student,married,high.school,no,yes,yes,telephone,may,tue,2456,2,5,5,success,-1.8581406556569775,93.79519967657438,-30.462931596467698,4.563086546239016,4991.6
8412,79,unemployed,unknown,basic.6y,unknown,yes,yes,cellular,mar,wed,3643,19,9,1,success,-2.5716431256551173,92.90665225527131,-29.55145412548968,2.973645917136479,5228.1
8413,50,technician,single,basic.6y,yes,unknown,no,telephone,sep,mon,627,25,1,0,failure,-2.1744213693815206,94.28992814527673,-45.272548584933226,1.774480157260577,5228.1
8414,75,services,divorced,basic.4y,unknown,unknown,unknown,telephone,sep,fri,2311,46,11,5,nonexistent,1.2264180394158655,93.87653633043624,-50.549357232531506,0.9431647295544058,5228.1
8415,18,unemployed,married,professional.course,no,no,no,cellular,apr,thu,2146,17,25,4,failure,-0.6767300219536536,93.53051706752342,-34.51448629417944,4.006492016542803,4991.6
8416,63,blue-collar,unknown,illiterate,no,no,yes,telephone,aug,fri,3387,43,9,6,failure,0.04198723207185573,93.47306801855639,-36.761790873297876,4.420517623649398,5195.8
8417,51,unemployed,married,basic.9y,unknown,unknown,yes,telephone,sep,wed,3730,10,12,4,success,-2.520762633891228,94.14739477870079,-42.91628281675413,2.364036757272087,5228.1
8418,77,unemployed,single,basic.9y,yes,yes,no,telephone,apr,thu,3318,35,10,0,nonexistent,-3.1969528963611706,92.29125509385764,-36.6566988701843,4.2743209277881,4963.6
8419,25,self-employed,single,university.degree,unknown,yes,unknown,cellular,aug,tue,1808,46,3,1,nonexistent,-0.698137132402326,92.51388310846669,-43.058915009791946,1.532805048975225,5176.3
8420,38,unemployed,unknown,professional.course,yes,unknown,unknown,cellular,aug,wed,2364,10,27,6,nonexistent,-1.2292424950833127,92.84247334654245,-34.51603329992284,3.9956314345847033,5099.1
8421,24,entrepreneur,married,basic.6y,yes,yes,yes,cellular,apr,tue,3031,6,15,2,nonexistent,-3.2485393767270483,92.52845008473211,-33.66591997187517,4.968564565806244,5023.5
8422,37,housemaid,married,illiterate,no,yes,no,telephone,nov,tue,1194,20,7,1,success,-2.4033232991265665,93.96017452741484,-43.971781464902286,2.4963354339120913,5191.0
8423,26,services,single,basic.9y,yes,unknown,yes,cellular,apr,wed,434,48,12,2,success,1.1794169762499265,94.57129375581232,-44.633574050406914,1.7973978435177975,4963.6
8424,61,housemaid,divorced,basic.9y,no,yes,yes,cellular,oct,thu,2227,25,12,6,success,1.1786763382239855,94.24196554649025,-42.0199199661291,3.203716043197058,5195.8
8425,20,student,divorced,university.degree,unknown,no,yes,telephone,dec,thu,4653,34,19,0,success,0.7728435950042907,92.77565107104499,-36.61752289491402,1.114125164670432,5099.1
8426,47,unemployed,divorced,basic.4y,yes,no,unknown,telephone,sep,thu,942,44,14,0,failure,-1.0917107247173932,93.3644364731291,-35.71024900113704,4.096688266180785,5017.5
8427,38,technician,divorced,basic.4y,unknown,unknown,no,cellular,oct,tue,2580,39,12,5,nonexistent,-1.9064051678952625,93.71732485105197,-27.923414499452292,3.250806300451331,5191.0
8428,24,housemaid,divorced,basic.6y,no,no,yes,cellular,aug,wed,1321,32,18,3,success,-2.1578770798534848,92.32696569123901,-47.896915440368076,1.315047212575037,5195.8
8429,38,services,single,university.degree,yes,no,no,telephone,aug,wed,2719,32,15,2,success,-0.9052533595641328,93.00171743347373,-32.617119365123436,2.463997363862456,5195.8
8430,19,services,married,university.degree,no,no,unknown,telephone,jun,fri,2736,42,22,2,failure,0.9268218717658221,93.75435677567081,-43.18333165716776,4.455154573924373,5195.8
8431,77,admin.,married,professional.course,unknown,no,no,telephone,aug,fri,4762,19,1,5,nonexistent,-2.7286118839428104,93.26708196834312,-46.43819590413111,1.5993731354020206,4963.6
8432,53,technician,divorced,university.degree,no,yes,unknown,cellular,aug,fri,4474,42,22,5,failure,0.9353516457819739,93.11764607920536,-45.85653528187306,4.135651072976408,4963.6
8433,71,unemployed,married,university.degree,yes,yes,unknown,cellular,jun,thu,3298,47,12,1,success,-1.1704405125152548,92.7615721475446,-42.611056943385016,1.7367642611657024,5008.7
8434,33,admin.,single,basic.4y,unknown,unknown,yes,telephone,apr,fri,1708,2,7,0,failure,0.3412889157786725,93.92750259019358,-43.93629072333343,4.661472533728661,4963.6
8435,51,unemployed,married,professional.course,no,unknown,no,cellular,nov,tue,2434,29,1,0,nonexistent,-1.883380164256226,93.1177694289441,-46.621733195222184,1.0755181278868915,4963.6
8436,78,unemployed,married,professional.course,unknown,no,no,cellular,nov,fri,169,10,19,0,failure,-3.1849780421953615,94.67588667021974,-37.68073102709353,2.088735890719538,5008.7
8437,37,self-employed,single,illiterate,unknown,unknown,no,cellular,sep,thu,4542,34,10,4,failure,-2.8834329723194494,93.10287906004996,-32.770620620151504,4.003853005994224,5008.7
8438,44,management,single,basic.9y,yes,yes,unknown,telephone,may,thu,2168,41,0,6,nonexistent,-1.798457725660991,93.14928270847071,-43.69981921382907,5.000787596238517,5191.0
8439,42,retired,married,basic.6y,no,no,unknown,cellular,apr,thu,4516,45,21,0,nonexistent,-0.5247524834982586,94.03022249502662,-27.679149003983472,2.020535799916521,5176.3
8440,26,self-employed,single,university.degree,yes,unknown,unknown,telephone,jun,thu,3658,14,7,5,failure,-1.0685720470157536,93.23717239499909,-46.329786346024655,3.6612289968775036,4991.6
8441,57,housemaid,single,basic.9y,no,unknown,yes,telephone,aug,mon,2217,30,10,0,nonexistent,0.7066527787249037,94.1804008835855,-30.29771419965106,3.572854419921268,5017.5
8442,48,self-employed,single,illiterate,unknown,no,no,telephone,jun,wed,402,12,14,4,nonexistent,-1.8315987327593144,93.56095880499387,-30.55523116532757,1.0092991659292299,5008.7
8443,20,retired,divorced,basic.6y,yes,no,no,cellular,mar,mon,4482,6,25,0,failure,0.30472270912864197,92.99771097205912,-36.19359587201038,4.7111265574527215,5228.1
8444,44,services,married,university.degree,unknown,yes,yes,cellular,oct,thu,2557,40,11,4,nonexistent,-2.896843297294385,94.22538497610981,-27.20768016497947,3.2150909687568547,4991.6
8445,71,services,single,professional.course,unknown,yes,no,telephone,jun,thu,312,16,5,5,nonexistent,0.10044519325163792,94.12862698816342,-40.30137783494621,4.934821618128224,5228.1
8446,75,housemaid,married,university.degree,unknown,no,unknown,telephone,jun,fri,4572,26,23,4,success,-0.49038039708535486,92.95395002128572,-47.13815168016285,1.916884984834999,5191.0
8447,20,unemployed,married,basic.6y,no,no,unknown,telephone,sep,mon,438,1,16,1,success,-0.6673995981261913,93.01887681321125,-46.50870920722788,3.880021144737249,5008.7
8448,18,blue-collar,unknown,basic.4y,unknown,unknown,unknown,telephone,jun,fri,523,30,9,2,nonexistent,-0.35893152558866914,92.37189127753241,-31.619246733691025,3.694857962329743,5017.5
8449,62,housemaid,divorced,basic.4y,no,yes,yes,telephone,aug,thu,4623,44,11,3,failure,-2.5143139273770325,93.72152449329644,-50.246226655490304,4.798957282562262,4963.6
8450,54,retired,unknown,high.school,unknown,no,yes,cellular,aug,tue,305,41,3,3,failure,-1.9968559152953917,93.40444196219875,-29.424639836010105,1.8223793991549941,5017.5
8451,69,entrepreneur,divorced,university.degree,yes,yes,unknown,telephone,nov,fri,3082,30,12,5,nonexistent,-2.505058265039091,93.93365993980301,-45.73151850914124,3.382734543573949,5228.1
8452,28,unemployed,divorced,basic.4y,unknown,yes,no,telephone,jul,wed,3164,46,23,0,failure,-2.792842952221475,93.68630555327987,-42.75472179510862,4.7448708299513545,4991.6
8453,55,services,divorced,university.degree,yes,yes,yes,cellular,sep,tue,2045,34,3,1,nonexistent,0.1657018932540839,94.42690525195012,-44.97140249564469,1.2773374912231024,5228.1
8454,24,admin.,single,basic.4y,no,yes,yes,cellular,sep,mon,3065,2,26,1,nonexistent,-2.815179113290363,93.46548466294277,-39.22168425261159,1.9478334466484388,5191.0
8455,28,admin.,divorced,professional.course,unknown,yes,no,cellular,aug,mon,1553,27,25,5,success,-0.783435066007887,93.01040124305827,-47.812694273882165,4.284506030034023,5191.0
8456,30,management,married,basic.4y,no,no,no,cellular,oct,thu,3449,19,25,2,nonexistent,-2.522357886702289,92.94127486085384,-31.903437439090837,1.4186720316562114,4991.6
8457,59,blue-collar,single,illiterate,no,yes,no,cellular,mar,thu,2549,10,14,2,success,-1.1031498297841087,94.32848300778463,-31.52730749573933,2.6633271610573193,5017.5
8458,61,student,unknown,high.school,unknown,no,no,telephone,nov,tue,917,10,6,1,nonexistent,-0.27836786872950503,94.58924171356607,-33.17692195696342,4.322580841263365,5176.3
8459,76,technician,married,professional.course,no,yes,unknown,cellular,nov,tue,756,32,14,5,nonexistent,1.3832560750821572,93.75801289641004,-31.690505463453388,2.341829546660381,4963.6
8460,35,unemployed,married,basic.6y,yes,yes,yes,cellular,oct,wed,3747,26,14,2,nonexistent,-2.1289334486142324,94.30499647872628,-34.46730078236017,2.6746468754086017,5099.1
8461,32,entrepreneur,single,basic.4y,no,unknown,no,cellular,dec,wed,1480,20,14,5,failure,-3.2413816655739076,92.94580209463092,-42.004470548480725,3.880827674954256,5099.1
8462,72,entrepreneur,married,professional.course,no,unknown,no,telephone,may,fri,2451,15,24,2,failure,-1.5386608679385818,94.6793417652024,-27.50100337191617,1.498213503038488,5195.8
8463,37,blue-collar,married,university.degree,yes,unknown,no,cellular,jul,mon,3422,30,14,1,success,0.041569947099452165,94.2285217632562,-31.802681117984594,2.9635847054481186,5008.7
8464,33,self-employed,single,high.school,unknown,yes,no,cellular,may,mon,293,43,10,2,success,-1.4169493654357814,92.97854631172943,-27.12641176512679,2.2553826922400635,5017.5
8465,39,self-employed,single,basic.6y,unknown,yes,yes,cellular,jul,mon,3660,49,11,4,success,-0.016376259732463705,92.6956633767015,-32.48209239552129,4.210185504502587,5191.0
8466,40,retired,divorced,university.degree,yes,no,yes,telephone,aug,wed,4442,21,2,3,success,-2.9485726068954,92.52895419942273,-31.37605824238322,3.2115800039850737,5195.8
8467,35,management,married,professional.course,yes,unknown,unknown,telephone,jun,tue,3448,35,13,1,nonexistent,0.7582391612938824,94.74284533892263,-43.342560298670286,3.652924635448089,5008.7
8468,52,services,married,basic.4y,unknown,unknown,no,cellular,jun,fri,2906,14,18,0,nonexistent,0.5755607423332942,94.1541556430347,-44.73241278115634,1.4340903851071019,5017.5
8469,19,management,unknown,professional.course,no,no,no,telephone,sep,fri,4192,48,18,0,failure,-0.7303918823846849,93.2782990381875,-30.194872464293102,3.427923465575781,5076.2
8470,54,self-employed,unknown,high.school,no,unknown,unknown,cellular,apr,fri,585,14,14,5,success,-0.11428188278165363,94.66991069661921,-27.54742104602785,3.0662727562655814,5023.5
8471,73,entrepreneur,divorced,university.degree,yes,no,unknown,cellular,jul,mon,3313,42,19,0,success,-2.6860964009553694,93.07750386444263,-39.383970456906304,2.8004252103508938,5008.7
8472,47,blue-collar,divorced,basic.6y,unknown,no,unknown,telephone,jul,wed,381,25,8,3,failure,1.1771434744104217,92.77936183775283,-45.52948191771931,1.2033736191520066,5076.2
8473,52,management,divorced,high.school,no,no,no,telephone,aug,fri,3692,20,17,4,nonexistent,0.6867762390688372,93.6367925618775,-41.9538051673486,4.534413551131338,5099.1
8474,46,retired,married,basic.9y,no,no,no,telephone,nov,wed,727,4,9,1,nonexistent,-2.1662522685509886,94.41260863351928,-49.7856368281795,2.9028242753805396,5076.2
8475,74,admin.,single,basic.9y,yes,unknown,unknown,cellular,jul,tue,3566,27,26,5,success,1.2753599561043507,93.17402183282469,-28.721114942767137,1.7113174161142308,5228.1
